"Step","gpt2_last_char_to_char1729642919.4054031 - train/loss","gpt2_last_char_to_char1729642919.4054031 - train/loss__MIN","gpt2_last_char_to_char1729642919.4054031 - train/loss__MAX","gpt2_augmented_char_to_token1729630560.5729918 - train/loss","gpt2_augmented_char_to_token1729630560.5729918 - train/loss__MIN","gpt2_augmented_char_to_token1729630560.5729918 - train/loss__MAX","gpt2_last_char_token_to_char1729587337.8266432 - train/loss","gpt2_last_char_token_to_char1729587337.8266432 - train/loss__MIN","gpt2_last_char_token_to_char1729587337.8266432 - train/loss__MAX","gpt2_char_to_token1729578574.2848036 - train/loss","gpt2_char_to_token1729578574.2848036 - train/loss__MIN","gpt2_char_to_token1729578574.2848036 - train/loss__MAX","gpt2_char_to_token1729534595.422701 - train/loss","gpt2_char_to_token1729534595.422701 - train/loss__MIN","gpt2_char_to_token1729534595.422701 - train/loss__MAX","gpt2 - train/loss","gpt2 - train/loss__MIN","gpt2 - train/loss__MAX","gpt2_last_char_token_to_token1729493675.529459 - train/loss","gpt2_last_char_token_to_token1729493675.529459 - train/loss__MIN","gpt2_last_char_token_to_token1729493675.529459 - train/loss__MAX","gpt2_char_to_token1729491541.2756786 - train/loss","gpt2_char_to_token1729491541.2756786 - train/loss__MIN","gpt2_char_to_token1729491541.2756786 - train/loss__MAX"
"61","","","","","","","8.044962882995605","8.044962882995605","8.044962882995605","6.056976318359375","6.056976318359375","6.056976318359375","8.524940490722656","8.524940490722656","8.524940490722656","3.4597296714782715","3.4597296714782715","3.4597296714782715","3.4343221187591553","3.4343221187591553","3.4343221187591553","4.91531229019165","4.91531229019165","4.91531229019165"
"62","","","","","","","8.0475492477417","8.0475492477417","8.0475492477417","5.8747758865356445","5.8747758865356445","5.8747758865356445","7.3257904052734375","7.3257904052734375","7.3257904052734375","3.455573797225952","3.455573797225952","3.455573797225952","3.4404406547546387","3.4404406547546387","3.4404406547546387","4.795597076416016","4.795597076416016","4.795597076416016"
"63","","","","","","","8.054374694824219","8.054374694824219","8.054374694824219","5.755837917327881","5.755837917327881","5.755837917327881","7.519507884979248","7.519507884979248","7.519507884979248","3.4589638710021973","3.4589638710021973","3.4589638710021973","3.4307186603546143","3.4307186603546143","3.4307186603546143","4.9187421798706055","4.9187421798706055","4.9187421798706055"
"64","","","","","","","8.053500175476074","8.053500175476074","8.053500175476074","5.606074810028076","5.606074810028076","5.606074810028076","7.525652885437012","7.525652885437012","7.525652885437012","3.4481027126312256","3.4481027126312256","3.4481027126312256","3.434319257736206","3.434319257736206","3.434319257736206","5.2371320724487305","5.2371320724487305","5.2371320724487305"
"65","","","","","","","8.03990364074707","8.03990364074707","8.03990364074707","5.1504597663879395","5.1504597663879395","5.1504597663879395","7.426811695098877","7.426811695098877","7.426811695098877","3.4686508178710938","3.4686508178710938","3.4686508178710938","3.4369192123413086","3.4369192123413086","3.4369192123413086","5.309900283813477","5.309900283813477","5.309900283813477"
"66","","","","","","","8.04345989227295","8.04345989227295","8.04345989227295","4.65920877456665","4.65920877456665","4.65920877456665","7.330646991729736","7.330646991729736","7.330646991729736","3.449129581451416","3.449129581451416","3.449129581451416","3.406682014465332","3.406682014465332","3.406682014465332","5.746911525726318","5.746911525726318","5.746911525726318"
"67","","","","","","","8.010801315307617","8.010801315307617","8.010801315307617","4.402565956115723","4.402565956115723","4.402565956115723","7.160271644592285","7.160271644592285","7.160271644592285","3.4534006118774414","3.4534006118774414","3.4534006118774414","3.4256720542907715","3.4256720542907715","3.4256720542907715","5.770634174346924","5.770634174346924","5.770634174346924"
"68","","","","","","","7.9871063232421875","7.9871063232421875","7.9871063232421875","4.2549262046813965","4.2549262046813965","4.2549262046813965","7.152338981628418","7.152338981628418","7.152338981628418","3.444700002670288","3.444700002670288","3.444700002670288","3.4363150596618652","3.4363150596618652","3.4363150596618652","6.663842678070068","6.663842678070068","6.663842678070068"
"69","","","","","","","8.01760482788086","8.01760482788086","8.01760482788086","4.157731533050537","4.157731533050537","4.157731533050537","7.22463321685791","7.22463321685791","7.22463321685791","3.436110734939575","3.436110734939575","3.436110734939575","3.4141857624053955","3.4141857624053955","3.4141857624053955","7.399557590484619","7.399557590484619","7.399557590484619"
"70","","","","","","","8.034476280212402","8.034476280212402","8.034476280212402","4.0566816329956055","4.0566816329956055","4.0566816329956055","7.252800464630127","7.252800464630127","7.252800464630127","3.456191062927246","3.456191062927246","3.456191062927246","3.415065050125122","3.415065050125122","3.415065050125122","7.1952972412109375","7.1952972412109375","7.1952972412109375"
"71","","","","","","","8.004389762878418","8.004389762878418","8.004389762878418","4.075537204742432","4.075537204742432","4.075537204742432","7.134880542755127","7.134880542755127","7.134880542755127","3.430215358734131","3.430215358734131","3.430215358734131","3.424623966217041","3.424623966217041","3.424623966217041","7.131770610809326","7.131770610809326","7.131770610809326"
"72","","","","","","","7.9701080322265625","7.9701080322265625","7.9701080322265625","4.013698577880859","4.013698577880859","4.013698577880859","7.082086086273193","7.082086086273193","7.082086086273193","3.4449100494384766","3.4449100494384766","3.4449100494384766","3.414187431335449","3.414187431335449","3.414187431335449","6.943082809448242","6.943082809448242","6.943082809448242"
"73","","","","","","","7.991644382476807","7.991644382476807","7.991644382476807","4.027139663696289","4.027139663696289","4.027139663696289","7.139880180358887","7.139880180358887","7.139880180358887","3.4172191619873047","3.4172191619873047","3.4172191619873047","3.4158360958099365","3.4158360958099365","3.4158360958099365","6.8535308837890625","6.8535308837890625","6.8535308837890625"
"74","","","","","","","8.023488998413086","8.023488998413086","8.023488998413086","3.9968371391296387","3.9968371391296387","3.9968371391296387","6.930712699890137","6.930712699890137","6.930712699890137","3.433518409729004","3.433518409729004","3.433518409729004","3.4208974838256836","3.4208974838256836","3.4208974838256836","6.811174392700195","6.811174392700195","6.811174392700195"
"75","","","","","","","7.9885478019714355","7.9885478019714355","7.9885478019714355","3.9327807426452637","3.9327807426452637","3.9327807426452637","6.882650852203369","6.882650852203369","6.882650852203369","3.4254021644592285","3.4254021644592285","3.4254021644592285","3.405238389968872","3.405238389968872","3.405238389968872","6.873195648193359","6.873195648193359","6.873195648193359"
"76","","","","","","","7.991011142730713","7.991011142730713","7.991011142730713","3.944885015487671","3.944885015487671","3.944885015487671","7.091726303100586","7.091726303100586","7.091726303100586","3.432893753051758","3.432893753051758","3.432893753051758","3.421661138534546","3.421661138534546","3.421661138534546","6.866819858551025","6.866819858551025","6.866819858551025"
"77","","","","","","","7.97994327545166","7.97994327545166","7.97994327545166","4.470784664154053","4.470784664154053","4.470784664154053","6.869509696960449","6.869509696960449","6.869509696960449","3.421511173248291","3.421511173248291","3.421511173248291","3.4284441471099854","3.4284441471099854","3.4284441471099854","7.331462383270264","7.331462383270264","7.331462383270264"
"78","","","","","","","7.992372512817383","7.992372512817383","7.992372512817383","3.952455759048462","3.952455759048462","3.952455759048462","6.766958713531494","6.766958713531494","6.766958713531494","3.4022858142852783","3.4022858142852783","3.4022858142852783","3.3962714672088623","3.3962714672088623","3.3962714672088623","6.7888078689575195","6.7888078689575195","6.7888078689575195"
"79","","","","","","","8.853228569030762","8.853228569030762","8.853228569030762","3.938913345336914","3.938913345336914","3.938913345336914","6.846909046173096","6.846909046173096","6.846909046173096","3.418182373046875","3.418182373046875","3.418182373046875","3.4029452800750732","3.4029452800750732","3.4029452800750732","6.746850967407227","6.746850967407227","6.746850967407227"
"80","","","","","","","8.091968536376953","8.091968536376953","8.091968536376953","3.930180311203003","3.930180311203003","3.930180311203003","6.788245677947998","6.788245677947998","6.788245677947998","3.4297244548797607","3.4297244548797607","3.4297244548797607","3.4073386192321777","3.4073386192321777","3.4073386192321777","6.640788555145264","6.640788555145264","6.640788555145264"
"81","","","","","","","8.077268600463867","8.077268600463867","8.077268600463867","3.9850473403930664","3.9850473403930664","3.9850473403930664","6.667425632476807","6.667425632476807","6.667425632476807","3.3999547958374023","3.3999547958374023","3.3999547958374023","3.396378993988037","3.396378993988037","3.396378993988037","6.4626312255859375","6.4626312255859375","6.4626312255859375"
"82","","","","","","","8.091426849365234","8.091426849365234","8.091426849365234","4.193467617034912","4.193467617034912","4.193467617034912","6.5871663093566895","6.5871663093566895","6.5871663093566895","3.4247512817382812","3.4247512817382812","3.4247512817382812","3.401662826538086","3.401662826538086","3.401662826538086","6.503971576690674","6.503971576690674","6.503971576690674"
"83","","","","","","","8.032105445861816","8.032105445861816","8.032105445861816","4.190280914306641","4.190280914306641","4.190280914306641","6.6203694343566895","6.6203694343566895","6.6203694343566895","3.4036664962768555","3.4036664962768555","3.4036664962768555","3.4103405475616455","3.4103405475616455","3.4103405475616455","6.402555465698242","6.402555465698242","6.402555465698242"
"84","","","","","","","14.292489051818848","14.292489051818848","14.292489051818848","4.761600971221924","4.761600971221924","4.761600971221924","6.693448543548584","6.693448543548584","6.693448543548584","3.4016661643981934","3.4016661643981934","3.4016661643981934","3.4028327465057373","3.4028327465057373","3.4028327465057373","6.665297985076904","6.665297985076904","6.665297985076904"
"85","","","","","","","8.520990371704102","8.520990371704102","8.520990371704102","5.378815174102783","5.378815174102783","5.378815174102783","6.8449320793151855","6.8449320793151855","6.8449320793151855","3.409846782684326","3.409846782684326","3.409846782684326","3.3857195377349854","3.3857195377349854","3.3857195377349854","6.423582077026367","6.423582077026367","6.423582077026367"
"86","","","","","","","8.256784439086914","8.256784439086914","8.256784439086914","5.884051322937012","5.884051322937012","5.884051322937012","6.7942609786987305","6.7942609786987305","6.7942609786987305","3.396005868911743","3.396005868911743","3.396005868911743","3.3867242336273193","3.3867242336273193","3.3867242336273193","7.167942523956299","7.167942523956299","7.167942523956299"
"87","","","","","","","8.340398788452148","8.340398788452148","8.340398788452148","5.889687538146973","5.889687538146973","5.889687538146973","6.7132887840271","6.7132887840271","6.7132887840271","3.413897752761841","3.413897752761841","3.413897752761841","3.4006285667419434","3.4006285667419434","3.4006285667419434","6.601100444793701","6.601100444793701","6.601100444793701"
"88","","","","","","","8.648918151855469","8.648918151855469","8.648918151855469","6.183948993682861","6.183948993682861","6.183948993682861","6.582430362701416","6.582430362701416","6.582430362701416","3.3965988159179688","3.3965988159179688","3.3965988159179688","3.3790600299835205","3.3790600299835205","3.3790600299835205","6.51656436920166","6.51656436920166","6.51656436920166"
"89","","","","","","","8.4574556350708","8.4574556350708","8.4574556350708","5.140892505645752","5.140892505645752","5.140892505645752","6.385029315948486","6.385029315948486","6.385029315948486","3.401650905609131","3.401650905609131","3.401650905609131","3.385770797729492","3.385770797729492","3.385770797729492","6.145954608917236","6.145954608917236","6.145954608917236"
"90","","","","","","","8.775403022766113","8.775403022766113","8.775403022766113","4.768157005310059","4.768157005310059","4.768157005310059","6.364838123321533","6.364838123321533","6.364838123321533","3.380194902420044","3.380194902420044","3.380194902420044","3.396895408630371","3.396895408630371","3.396895408630371","6.192624092102051","6.192624092102051","6.192624092102051"
"91","","","","","","","8.622286796569824","8.622286796569824","8.622286796569824","4.4324517250061035","4.4324517250061035","4.4324517250061035","6.456782817840576","6.456782817840576","6.456782817840576","3.3947272300720215","3.3947272300720215","3.3947272300720215","3.400933265686035","3.400933265686035","3.400933265686035","6.6349334716796875","6.6349334716796875","6.6349334716796875"
"92","","","","","","","12.742317199707031","12.742317199707031","12.742317199707031","4.6462907791137695","4.6462907791137695","4.6462907791137695","6.30830192565918","6.30830192565918","6.30830192565918","3.4034171104431152","3.4034171104431152","3.4034171104431152","3.381096124649048","3.381096124649048","3.381096124649048","6.589283466339111","6.589283466339111","6.589283466339111"
"93","","","","","","","8.928679466247559","8.928679466247559","8.928679466247559","5.115689754486084","5.115689754486084","5.115689754486084","6.294881820678711","6.294881820678711","6.294881820678711","3.4081075191497803","3.4081075191497803","3.4081075191497803","3.388979196548462","3.388979196548462","3.388979196548462","6.550816059112549","6.550816059112549","6.550816059112549"
"94","","","","","","","9.374202728271484","9.374202728271484","9.374202728271484","4.932761192321777","4.932761192321777","4.932761192321777","6.393387317657471","6.393387317657471","6.393387317657471","3.403740644454956","3.403740644454956","3.403740644454956","3.3608057498931885","3.3608057498931885","3.3608057498931885","6.504077911376953","6.504077911376953","6.504077911376953"
"95","","","","","","","11.872788429260254","11.872788429260254","11.872788429260254","6.720211029052734","6.720211029052734","6.720211029052734","6.334120273590088","6.334120273590088","6.334120273590088","3.378511667251587","3.378511667251587","3.378511667251587","3.369502305984497","3.369502305984497","3.369502305984497","6.4419732093811035","6.4419732093811035","6.4419732093811035"
"96","","","","","","","9.780141830444336","9.780141830444336","9.780141830444336","6.672706127166748","6.672706127166748","6.672706127166748","6.385415554046631","6.385415554046631","6.385415554046631","3.4068589210510254","3.4068589210510254","3.4068589210510254","3.3826704025268555","3.3826704025268555","3.3826704025268555","6.983323574066162","6.983323574066162","6.983323574066162"
"97","","","","","","","8.802434921264648","8.802434921264648","8.802434921264648","6.633241176605225","6.633241176605225","6.633241176605225","6.3546833992004395","6.3546833992004395","6.3546833992004395","3.3950672149658203","3.3950672149658203","3.3950672149658203","3.373255729675293","3.373255729675293","3.373255729675293","6.535202503204346","6.535202503204346","6.535202503204346"
"98","","","","","","","8.786578178405762","8.786578178405762","8.786578178405762","5.935269832611084","5.935269832611084","5.935269832611084","6.195041656494141","6.195041656494141","6.195041656494141","3.3967316150665283","3.3967316150665283","3.3967316150665283","3.3786871433258057","3.3786871433258057","3.3786871433258057","6.528899669647217","6.528899669647217","6.528899669647217"
"99","","","","","","","8.758508682250977","8.758508682250977","8.758508682250977","6.382646560668945","6.382646560668945","6.382646560668945","6.077362537384033","6.077362537384033","6.077362537384033","3.3986754417419434","3.3986754417419434","3.3986754417419434","3.3730111122131348","3.3730111122131348","3.3730111122131348","6.4508585929870605","6.4508585929870605","6.4508585929870605"
"100","","","","","","","8.730259895324707","8.730259895324707","8.730259895324707","5.508403301239014","5.508403301239014","5.508403301239014","5.843490123748779","5.843490123748779","5.843490123748779","3.4043779373168945","3.4043779373168945","3.4043779373168945","3.366236686706543","3.366236686706543","3.366236686706543","6.39975118637085","6.39975118637085","6.39975118637085"
"101","","","","","","","9.049932479858398","9.049932479858398","9.049932479858398","5.621804237365723","5.621804237365723","5.621804237365723","5.840909481048584","5.840909481048584","5.840909481048584","3.372638463973999","3.372638463973999","3.372638463973999","3.389474868774414","3.389474868774414","3.389474868774414","6.401544094085693","6.401544094085693","6.401544094085693"
"102","","","","","","","8.555624008178711","8.555624008178711","8.555624008178711","5.307071685791016","5.307071685791016","5.307071685791016","5.654961109161377","5.654961109161377","5.654961109161377","3.3773324489593506","3.3773324489593506","3.3773324489593506","3.3668079376220703","3.3668079376220703","3.3668079376220703","6.231698036193848","6.231698036193848","6.231698036193848"
"103","","","","","","","8.39773941040039","8.39773941040039","8.39773941040039","5.175037384033203","5.175037384033203","5.175037384033203","5.556066513061523","5.556066513061523","5.556066513061523","3.3844637870788574","3.3844637870788574","3.3844637870788574","3.3828513622283936","3.3828513622283936","3.3828513622283936","6.0813374519348145","6.0813374519348145","6.0813374519348145"
"104","","","","","","","9.101107597351074","9.101107597351074","9.101107597351074","5.165352821350098","5.165352821350098","5.165352821350098","5.469102382659912","5.469102382659912","5.469102382659912","3.3647050857543945","3.3647050857543945","3.3647050857543945","3.3797202110290527","3.3797202110290527","3.3797202110290527","6.1154632568359375","6.1154632568359375","6.1154632568359375"
"105","","","","","","","9.548680305480957","9.548680305480957","9.548680305480957","4.989738941192627","4.989738941192627","4.989738941192627","5.4422078132629395","5.4422078132629395","5.4422078132629395","3.3864803314208984","3.3864803314208984","3.3864803314208984","3.3713109493255615","3.3713109493255615","3.3713109493255615","6.013619899749756","6.013619899749756","6.013619899749756"
"106","","","","","","","8.996479034423828","8.996479034423828","8.996479034423828","5.02548885345459","5.02548885345459","5.02548885345459","5.576220512390137","5.576220512390137","5.576220512390137","3.389700412750244","3.389700412750244","3.389700412750244","3.3599326610565186","3.3599326610565186","3.3599326610565186","5.957843780517578","5.957843780517578","5.957843780517578"
"107","","","","","","","8.8013277053833","8.8013277053833","8.8013277053833","4.87319803237915","4.87319803237915","4.87319803237915","5.604963779449463","5.604963779449463","5.604963779449463","3.3783655166625977","3.3783655166625977","3.3783655166625977","3.3478307723999023","3.3478307723999023","3.3478307723999023","5.971939563751221","5.971939563751221","5.971939563751221"
"108","","","","","","","8.506660461425781","8.506660461425781","8.506660461425781","4.538315773010254","4.538315773010254","4.538315773010254","5.876798152923584","5.876798152923584","5.876798152923584","3.3825714588165283","3.3825714588165283","3.3825714588165283","3.3514926433563232","3.3514926433563232","3.3514926433563232","5.870114803314209","5.870114803314209","5.870114803314209"
"109","","","","","","","8.837983131408691","8.837983131408691","8.837983131408691","4.564813613891602","4.564813613891602","4.564813613891602","5.9877214431762695","5.9877214431762695","5.9877214431762695","3.377687931060791","3.377687931060791","3.377687931060791","3.3761913776397705","3.3761913776397705","3.3761913776397705","5.9081878662109375","5.9081878662109375","5.9081878662109375"
"110","","","","","","","8.50143814086914","8.50143814086914","8.50143814086914","4.811800956726074","4.811800956726074","4.811800956726074","5.891225814819336","5.891225814819336","5.891225814819336","3.3616325855255127","3.3616325855255127","3.3616325855255127","3.366020441055298","3.366020441055298","3.366020441055298","6.279713153839111","6.279713153839111","6.279713153839111"
"111","","","","","","","8.544276237487793","8.544276237487793","8.544276237487793","4.418607711791992","4.418607711791992","4.418607711791992","7.099970817565918","7.099970817565918","7.099970817565918","3.3619730472564697","3.3619730472564697","3.3619730472564697","3.3586480617523193","3.3586480617523193","3.3586480617523193","6.064285755157471","6.064285755157471","6.064285755157471"
"112","","","","","","","8.444707870483398","8.444707870483398","8.444707870483398","4.647496223449707","4.647496223449707","4.647496223449707","6.789351940155029","6.789351940155029","6.789351940155029","3.3694849014282227","3.3694849014282227","3.3694849014282227","3.3710901737213135","3.3710901737213135","3.3710901737213135","6.046294689178467","6.046294689178467","6.046294689178467"
"113","","","","","","","8.387738227844238","8.387738227844238","8.387738227844238","4.455048561096191","4.455048561096191","4.455048561096191","6.20438289642334","6.20438289642334","6.20438289642334","3.374743700027466","3.374743700027466","3.374743700027466","3.3575844764709473","3.3575844764709473","3.3575844764709473","6.212081432342529","6.212081432342529","6.212081432342529"
"114","","","","","","","11.82887077331543","11.82887077331543","11.82887077331543","4.536821365356445","4.536821365356445","4.536821365356445","6.309393405914307","6.309393405914307","6.309393405914307","3.368925094604492","3.368925094604492","3.368925094604492","3.360697031021118","3.360697031021118","3.360697031021118","6.373791694641113","6.373791694641113","6.373791694641113"
"115","","","","","","","8.827718734741211","8.827718734741211","8.827718734741211","4.499053478240967","4.499053478240967","4.499053478240967","6.09783935546875","6.09783935546875","6.09783935546875","3.3745501041412354","3.3745501041412354","3.3745501041412354","3.3626160621643066","3.3626160621643066","3.3626160621643066","6.63260555267334","6.63260555267334","6.63260555267334"
"116","","","","","","","9.144221305847168","9.144221305847168","9.144221305847168","4.314046859741211","4.314046859741211","4.314046859741211","5.8982977867126465","5.8982977867126465","5.8982977867126465","3.385213851928711","3.385213851928711","3.385213851928711","3.3451833724975586","3.3451833724975586","3.3451833724975586","6.672746658325195","6.672746658325195","6.672746658325195"
"117","","","","","","","11.626601219177246","11.626601219177246","11.626601219177246","4.274714469909668","4.274714469909668","4.274714469909668","6.145693302154541","6.145693302154541","6.145693302154541","3.3650500774383545","3.3650500774383545","3.3650500774383545","3.365077495574951","3.365077495574951","3.365077495574951","6.531833648681641","6.531833648681641","6.531833648681641"
"118","","","","","","","10.009214401245117","10.009214401245117","10.009214401245117","4.298783779144287","4.298783779144287","4.298783779144287","5.859989166259766","5.859989166259766","5.859989166259766","3.3648016452789307","3.3648016452789307","3.3648016452789307","","","","6.802305698394775","6.802305698394775","6.802305698394775"
"119","","","","","","","13.314916610717773","13.314916610717773","13.314916610717773","4.556090831756592","4.556090831756592","4.556090831756592","5.827290058135986","5.827290058135986","5.827290058135986","3.3681588172912598","3.3681588172912598","3.3681588172912598","","","","6.786701679229736","6.786701679229736","6.786701679229736"
"120","","","","","","","10.416093826293945","10.416093826293945","10.416093826293945","4.36377477645874","4.36377477645874","4.36377477645874","5.925937652587891","5.925937652587891","5.925937652587891","3.3604137897491455","3.3604137897491455","3.3604137897491455","","","","6.869157791137695","6.869157791137695","6.869157791137695"
"121","","","","","","","10.783590316772461","10.783590316772461","10.783590316772461","4.314871311187744","4.314871311187744","4.314871311187744","5.854361057281494","5.854361057281494","5.854361057281494","3.370187282562256","3.370187282562256","3.370187282562256","","","","6.931788921356201","6.931788921356201","6.931788921356201"
"122","","","","","","","9.894489288330078","9.894489288330078","9.894489288330078","4.269268989562988","4.269268989562988","4.269268989562988","5.887679576873779","5.887679576873779","5.887679576873779","3.3759870529174805","3.3759870529174805","3.3759870529174805","","","","6.827796459197998","6.827796459197998","6.827796459197998"
"123","","","","","","","9.696224212646484","9.696224212646484","9.696224212646484","4.281036853790283","4.281036853790283","4.281036853790283","6.02595329284668","6.02595329284668","6.02595329284668","3.37199068069458","3.37199068069458","3.37199068069458","","","","6.862736225128174","6.862736225128174","6.862736225128174"
"124","","","","","","","9.530835151672363","9.530835151672363","9.530835151672363","4.2721266746521","4.2721266746521","4.2721266746521","5.819848537445068","5.819848537445068","5.819848537445068","3.354128837585449","3.354128837585449","3.354128837585449","","","","6.842580795288086","6.842580795288086","6.842580795288086"
"125","","","","","","","9.551931381225586","9.551931381225586","9.551931381225586","4.264967441558838","4.264967441558838","4.264967441558838","6.328495025634766","6.328495025634766","6.328495025634766","3.3505845069885254","3.3505845069885254","3.3505845069885254","","","","6.885617256164551","6.885617256164551","6.885617256164551"
"126","","","","","","","9.518190383911133","9.518190383911133","9.518190383911133","4.409440994262695","4.409440994262695","4.409440994262695","7.0236992835998535","7.0236992835998535","7.0236992835998535","3.3527626991271973","3.3527626991271973","3.3527626991271973","","","","6.927945137023926","6.927945137023926","6.927945137023926"
"127","","","","","","","9.550960540771484","9.550960540771484","9.550960540771484","4.444561958312988","4.444561958312988","4.444561958312988","6.962632656097412","6.962632656097412","6.962632656097412","3.3648388385772705","3.3648388385772705","3.3648388385772705","","","","6.8979668617248535","6.8979668617248535","6.8979668617248535"
"128","","","","","","","9.317645072937012","9.317645072937012","9.317645072937012","4.5351080894470215","4.5351080894470215","4.5351080894470215","","","","3.3698348999023438","3.3698348999023438","3.3698348999023438","","","","","",""
"129","","","","","","","9.209150314331055","9.209150314331055","9.209150314331055","4.435146331787109","4.435146331787109","4.435146331787109","","","","3.3740384578704834","3.3740384578704834","3.3740384578704834","","","","","",""
"130","","","","","","","13.57384967803955","13.57384967803955","13.57384967803955","4.288484573364258","4.288484573364258","4.288484573364258","","","","3.3690381050109863","3.3690381050109863","3.3690381050109863","","","","","",""
"131","","","","","","","11.964363098144531","11.964363098144531","11.964363098144531","4.256086349487305","4.256086349487305","4.256086349487305","","","","3.3909668922424316","3.3909668922424316","3.3909668922424316","","","","","",""
"132","","","","","","","11.204948425292969","11.204948425292969","11.204948425292969","4.6774582862854","4.6774582862854","4.6774582862854","","","","3.355799674987793","3.355799674987793","3.355799674987793","","","","","",""
"133","","","","","","","9.388895988464355","9.388895988464355","9.388895988464355","4.30681848526001","4.30681848526001","4.30681848526001","","","","3.346104145050049","3.346104145050049","3.346104145050049","","","","","",""
"134","","","","","","","9.943094253540039","9.943094253540039","9.943094253540039","4.3850202560424805","4.3850202560424805","4.3850202560424805","","","","3.358989953994751","3.358989953994751","3.358989953994751","","","","","",""
"135","","","","","","","12.128669738769531","12.128669738769531","12.128669738769531","4.219476222991943","4.219476222991943","4.219476222991943","","","","3.3469128608703613","3.3469128608703613","3.3469128608703613","","","","","",""
"136","","","","","","","9.745797157287598","9.745797157287598","9.745797157287598","4.144057750701904","4.144057750701904","4.144057750701904","","","","3.3741753101348877","3.3741753101348877","3.3741753101348877","","","","","",""
"137","","","","","","","9.365665435791016","9.365665435791016","9.365665435791016","4.15744161605835","4.15744161605835","4.15744161605835","","","","3.354039192199707","3.354039192199707","3.354039192199707","","","","","",""
"138","","","","","","","11.05936050415039","11.05936050415039","11.05936050415039","4.162898063659668","4.162898063659668","4.162898063659668","","","","3.340988874435425","3.340988874435425","3.340988874435425","","","","","",""
"139","","","","","","","10.930822372436523","10.930822372436523","10.930822372436523","4.1245436668396","4.1245436668396","4.1245436668396","","","","3.364710807800293","3.364710807800293","3.364710807800293","","","","","",""
"140","","","","","","","9.249987602233887","9.249987602233887","9.249987602233887","4.062680244445801","4.062680244445801","4.062680244445801","","","","3.342039108276367","3.342039108276367","3.342039108276367","","","","","",""
"141","","","","","","","11.549307823181152","11.549307823181152","11.549307823181152","4.0916032791137695","4.0916032791137695","4.0916032791137695","","","","3.354482650756836","3.354482650756836","3.354482650756836","","","","","",""
"142","","","","","","","9.945091247558594","9.945091247558594","9.945091247558594","4.056247711181641","4.056247711181641","4.056247711181641","","","","3.3435723781585693","3.3435723781585693","3.3435723781585693","","","","","",""
"143","","","","","","","9.739001274108887","9.739001274108887","9.739001274108887","4.095890045166016","4.095890045166016","4.095890045166016","","","","3.3614718914031982","3.3614718914031982","3.3614718914031982","","","","","",""
"144","","","","","","","10.022957801818848","10.022957801818848","10.022957801818848","4.104007720947266","4.104007720947266","4.104007720947266","","","","3.366894245147705","3.366894245147705","3.366894245147705","","","","","",""
"145","","","","","","","10.989317893981934","10.989317893981934","10.989317893981934","4.065146446228027","4.065146446228027","4.065146446228027","","","","3.3533074855804443","3.3533074855804443","3.3533074855804443","","","","","",""
"146","","","","","","","10.471220970153809","10.471220970153809","10.471220970153809","4.136184215545654","4.136184215545654","4.136184215545654","","","","3.346721887588501","3.346721887588501","3.346721887588501","","","","","",""
"147","","","","","","","12.091248512268066","12.091248512268066","12.091248512268066","","","","","","","3.337563991546631","3.337563991546631","3.337563991546631","","","","","",""
"148","","","","","","","12.265981674194336","12.265981674194336","12.265981674194336","4.259006023406982","4.259006023406982","4.259006023406982","","","","3.318540334701538","3.318540334701538","3.318540334701538","","","","","",""
"149","","","","","","","11.335528373718262","11.335528373718262","11.335528373718262","4.145541667938232","4.145541667938232","4.145541667938232","","","","3.348594903945923","3.348594903945923","3.348594903945923","","","","","",""
"150","","","","","","","11.637165069580078","11.637165069580078","11.637165069580078","4.238534450531006","4.238534450531006","4.238534450531006","","","","3.355813980102539","3.355813980102539","3.355813980102539","","","","","",""
"151","","","","","","","11.05954360961914","11.05954360961914","11.05954360961914","","","","","","","3.343478202819824","3.343478202819824","3.343478202819824","","","","","",""
